budget,id,popularity,revenue,runtime,vote_average,vote_count
25000000,9266,11.42943,51842679,104.0,5.6,159
30000000,1262,32.26789,53653224,113.0,7.1,721
30000000,4513,33.394082,75505973,113.0,6.2,767
30000000,22970,73.987775,66486080,95.0,6.5,2263
30000000,7278,10.608998,84646831,84.0,3.7,359
30000000,9013,12.821329,38413606,126.0,7.2,238
27000000,865,30.131498,38122105,101.0,6.4,703
25000000,10776,12.113235,38748395,94.0,6.6,384
30000000,50456,31.191975,63782078,111.0,6.5,1263
30000000,9823,11.916389,51376861,95.0,3.8,221
30000000,59861,20.355458,36160375,98.0,5.7,359
30000000,133805,63.848541,82394288,100.0,5.8,1463
30000000,12763,8.999675,34742066,108.0,6.6,162
30000000,9766,9.278361,41480851,125.0,6.5,206
45000000,14034,7.185212,0,94.0,5.1,66
30000000,12244,55.806402,48428063,79.0,6.6,1262
30000000,109421,48.237797,63372757,106.0,6.4,1323
0,11137,17.943945,0,111.0,5.9,278
30000000,51162,19.143721,14460000,63.0,6.8,258
19000000,10152,15.67747,39267515,85.0,4.1,210
30000000,9452,4.52363,29202884,108.0,6.3,66
0,239566,13.064264,31911598,139.0,6.4,158
0,53113,2.644427,0,127.0,6.2,27
30000000,9271,5.301589,24048000,106.0,5.4,163
0,4474,20.252143,60896147,95.0,4.8,442
30000000,184346,29.359201,0,118.0,5.9,690
30000000,48340,20.063165,108609310,108.0,5.8,339
35000000,14846,6.246199,22034832,111.0,5.2,112
30000000,72207,27.71063,53909751,124.0,5.7,457
30000000,16232,2.850896,21800302,104.0,5.0,66
30000000,43539,34.421696,51148651,133.0,6.9,905
30000000,9920,15.89534,31070211,87.0,4.8,458
30000000,8978,18.706504,35294470,109.0,6.0,311
30000000,11702,9.607391,19204929,87.0,6.0,127
25000000,18550,2.77255,17193231,98.0,5.2,47
0,8869,17.834976,0,99.0,5.4,295
30000000,43347,20.236951,102820008,112.0,6.6,1233
30000000,3489,16.883429,16930884,108.0,5.7,313
35000000,9701,12.779201,25224242,126.0,6.8,125
40000000,2122,14.729386,26155781,98.0,5.5,278
26000000,37707,23.227877,0,104.0,5.5,671
37000000,10658,11.374306,37962774,110.0,5.1,221
30000000,13150,10.703602,31148328,130.0,6.3,240
30000000,9042,10.756266,15007991,97.0,5.1,202
30000000,17813,4.352422,15368897,96.0,5.0,68
30000000,11208,9.301562,13001257,114.0,6.7,157
17000000,58151,18.27083,24922237,106.0,6.0,603
30000000,11400,19.106154,30536013,135.0,6.4,330
30000000,10350,5.259585,0,100.0,4.0,72
0,28902,3.226243,0,100.0,5.4,44
100000000,14164,21.677732,0,85.0,2.9,462
30000000,76640,43.882857,0,107.0,5.7,1266
25000000,11058,12.10235,30114487,102.0,4.7,114
23000000,14844,3.362045,12,111.0,6.1,152
30000000,57089,10.694417,13521829,86.0,4.8,131
30000000,1947,6.353971,18618284,108.0,6.7,161
30000000,8054,37.181019,64352607,123.0,6.3,869
30000000,46829,4.952735,8454301,134.0,7.2,129
30000000,146238,22.975918,62616646,91.0,5.5,543
30000000,9989,8.359599,18195610,108.0,5.8,153
18000000,9665,16.102271,26828365,122.0,7.4,383
30000000,311,49.336397,0,229.0,8.2,1069
0,102362,29.647844,18074539,118.0,5.9,638
0,11162,12.467267,0,138.0,6.7,144
0,6016,2.774811,0,108.0,6.0,31
0,17186,3.71305,3102550,80.0,5.4,29
30000000,13967,8.386432,35078241,92.0,6.3,141
0,2008,3.866026,0,98.0,5.0,29
21000000,9053,12.790408,480314,87.0,5.0,205
30000000,4512,35.53352,14711793,160.0,7.0,776
30000000,76349,4.065212,108348,125.0,5.0,41
0,31203,20.362025,0,91.0,5.9,306
30000000,265208,48.0343,0,92.0,5.4,656
30000000,45610,13.268936,2527904,129.0,6.4,286
0,50135,8.010046,0,93.0,5.5,90
30000000,1874,12.257654,0,140.0,7.0,38
27000000,271331,6.036684,0,110.0,3.0,16
30000000,215211,10.958697,0,103.0,5.8,195
30000000,367961,2.625594,0,85.0,6.4,7
30000000,10955,2.981047,0,110.0,6.6,69
19000000,223702,66.242737,140752617,83.0,5.6,2238
29000000,254470,71.496894,287506194,115.0,6.8,1940
28000000,69,35.580032,186438883,136.0,7.3,718
30000000,4967,8.085872,37036004,127.0,5.9,159
29000000,9449,10.364582,0,86.0,5.8,135
0,11499,16.87784,0,122.0,7.2,328
30000000,4912,18.165957,33013805,113.0,6.6,275
29000000,12771,8.93941,16930185,100.0,5.0,85
29000000,323676,20.55509,78636257,91.0,5.5,431
0,12506,3.735723,0,157.0,6.9,51
0,24071,4.310168,0,112.0,6.3,26
12000000,11249,12.653831,24829644,87.0,4.9,287
29000000,9667,24.240361,21126225,103.0,6.8,455
28000000,812,92.982009,504050219,90.0,7.4,3416
28000000,277216,61.76233,201634991,147.0,7.7,1355
28000000,87,66.976776,333000000,118.0,7.1,2781
30000000,14444,7.981116,100491683,79.0,5.7,147
60000000,2043,21.252797,105178561,104.0,6.1,400
29000000,315664,19.237254,48902953,110.0,6.6,392
29000000,1428,27.555646,98185582,102.0,6.2,594
28000000,562,66.169628,140767956,131.0,7.5,3948
28000000,15373,24.917665,92380927,99.0,6.4,564
28000000,318846,57.518472,133346506,130.0,7.3,2607
0,26320,11.870161,0,120.0,6.2,127
28000000,14292,7.534003,64445708,135.0,7.0,159
28000000,924,44.529429,102356381,101.0,6.8,1016
35000000,2018,14.949395,94728529,103.0,5.5,427
30000000,192577,14.726338,17137302,115.0,6.5,356
21000000,9428,24.13081,71441250,110.0,7.4,1286
30000000,2832,45.915165,90259536,90.0,7.1,1061
28000000,137093,28.043508,134402450,105.0,6.4,799
28000000,699,26.090746,195312802,127.0,6.3,490
28000000,9778,14.530803,77516304,90.0,6.6,521
27000000,8831,13.308127,101646581,99.0,5.5,282
28000000,9398,38.0958,60780981,89.0,6.1,1337
28000000,112949,37.729059,97594140,115.0,6.9,823
28000000,10439,18.650748,39514713,96.0,6.4,471
28000000,3638,15.794946,92601050,104.0,6.1,327
28000000,23483,45.054936,96188903,117.0,7.1,4645
28000000,62206,25.039383,40547440,83.0,5.6,531
28000000,10577,6.756771,33000337,99.0,4.6,148
28000000,218778,22.14595,100654149,81.0,6.1,493
28000000,4348,36.58383,121147947,135.0,7.7,1358
28000000,78,94.056131,33139618,117.0,7.9,3509
28000000,11780,10.703456,31596911,139.0,6.5,148
28000000,192102,41.638961,52597999,113.0,6.0,883
21000000,2001,14.518708,54926886,117.0,6.5,323
0,10383,3.312385,0,97.0,4.5,38
35866397,11516,3.75074,20217080,98.0,7.0,49
28000000,10025,22.074306,38159905,103.0,5.8,491
28000000,15198,4.436792,8888143,119.0,6.0,69
28000000,23172,14.639324,45236543,94.0,5.5,345
28000000,17834,1.767479,8345056,86.0,5.5,46
28000000,10016,13.145205,14010832,98.0,4.8,296
28000000,10317,12.921594,7002261,108.0,5.8,195
28000000,58431,28.397048,16374328,108.0,5.5,640
28000000,9746,7.039189,5684789,134.0,6.8,91
27000000,13092,16.785866,17286299,110.0,6.2,244
28000000,59859,40.28635,60700000,103.0,6.3,2224
24000000,13495,6.009644,23321954,145.0,5.6,61
28000000,254473,25.520976,68896829,90.0,5.7,615
27500000,700,25.633663,187500000,131.0,6.2,527
30000000,4964,22.527211,219076518,129.0,6.2,1214
30000000,10024,24.09152,95714875,109.0,7.1,598
35000000,13490,6.248273,43650785,114.0,5.7,57
8000000,15927,9.548391,27187653,163.0,6.9,67
15000000,1259,12.576381,49469904,92.0,6.9,235
27500000,5125,12.741073,24748670,120.0,6.2,205
27000000,174,16.188572,96900000,113.0,6.7,413
27000000,9583,5.576937,0,116.0,5.6,65
27000000,9437,18.913,60527873,115.0,6.2,345
27000000,525,44.714264,115229890,133.0,7.5,1065
27000000,10188,11.870301,44352417,117.0,6.0,238
0,63574,5.753705,0,117.0,6.7,33
27000000,245,28.227984,129000000,101.0,6.6,607
27000000,9825,11.678561,56870414,82.0,5.5,247
27000000,186,36.921445,56308881,110.0,7.4,1323
27000000,9549,17.567332,21500000,193.0,7.3,235
30000000,61891,16.698316,15395087,130.0,6.3,288
27000000,34584,47.862016,20158808,102.0,7.0,1002
27000000,2666,39.324831,27200316,100.0,7.2,828
0,12783,18.591657,0,110.0,6.7,396
25000000,13155,5.650125,11137801,109.0,6.7,120
27000000,42807,3.123583,76000000,113.0,5.9,44
27000000,28355,23.917982,29000000,109.0,6.1,563
27000000,8080,8.715822,13000000,99.0,5.5,98
0,5126,5.737161,0,106.0,6.8,79
27000000,56288,14.788073,85564310,89.0,4.4,222
27000000,303858,38.279458,93282604,98.0,6.5,1068
28,1613,9.670031,14,93.0,5.9,173
0,31582,5.271559,4488529,112.0,5.9,56
27000000,16617,17.193659,21148829,106.0,6.3,333
25000000,8944,8.31653,6673422,104.0,5.2,127
0,41488,2.653988,0,120.0,5.9,23
0,37028,0.548435,0,133.0,6.9,6
26000000,14560,31.250383,183293131,91.0,5.2,788
26000000,10330,24.345651,110230332,97.0,6.0,879
26000000,6957,38.473732,109449237,116.0,6.2,1983
25000000,1934,31.792964,289317794,122.0,6.8,796
28000000,169917,61.309619,53181600,113.0,6.2,1131
15000000,951,5.411154,201957688,111.0,5.8,628
27000000,10189,41.832392,101624843,111.0,6.6,1148
26000000,9454,21.988861,65705772,121.0,6.8,399
22000000,2055,19.068175,68296293,139.0,7.0,262
26000000,1551,24.114459,61489265,115.0,6.3,404
22000000,5902,20.256571,50750000,175.0,6.9,207
26000000,11460,8.802626,57891803,85.0,6.2,455
26000000,9358,37.355826,90426405,90.0,5.9,1023
26000000,134,39.742009,71868327,106.0,7.3,1112
26000000,22894,30.981604,67918658,100.0,5.2,629
25000000,134374,31.893932,86175291,130.0,6.1,1573
0,1901,15.376391,0,109.0,5.9,194
26000000,15028,5.894163,38793283,94.0,4.9,89
26000000,11509,10.981038,0,127.0,7.1,146
26000000,7445,22.07638,43318349,104.0,6.8,633
26000000,17047,10.925618,28818995,100.0,5.2,144
56000000,62838,21.219292,142044638,118.0,5.7,718
42000000,2057,14.831402,35402320,118.0,5.8,198
26000000,70436,22.520842,29657751,111.0,6.1,426
30000000,16784,3.314094,14000000,110.0,4.8,54
26000000,8011,7.964451,36800000,99.0,4.5,110
26000000,31640,1.492056,0,101.0,5.5,34
26000000,9092,4.810621,0,100.0,6.0,62
0,2779,9.317265,0,103.0,6.5,165
26000000,316002,5.644844,0,100.0,3.9,95
25530000,36355,4.475007,20080020,95.0,5.3,84
26000000,238615,66.097437,30523226,116.0,6.3,1091
25000000,1985,20.679652,82466670,129.0,6.8,417
30000000,615,38.171417,611899420,127.0,6.9,864
25000000,788,30.884535,441286195,125.0,7.0,1591
25000000,380,49.510658,412800000,133.0,7.6,1709
33000000,13223,50.7453,269958228,116.0,7.8,3086
25100000,10523,10.445391,29506464,131.0,6.1,143
25000000,8681,80.879032,226830568,93.0,7.2,4369
26000000,239571,33.93914,35926213,117.0,7.2,765
25000000,619,26.576385,411006740,129.0,6.1,661
22000000,424,104.469351,321365567,195.0,8.3,4329
25000000,50014,42.191509,124272124,146.0,7.8,1910
28000000,162903,20.267062,8555008,128.0,5.7,364
0,11024,22.644275,181466833,93.0,5.4,500
26000000,208763,7.182761,0,127.0,4.9,71
30000000,6466,26.69592,114908830,97.0,5.8,594
0,254024,7.336256,0,100.0,4.7,64
25000000,12589,12.739721,80936232,83.0,5.6,231
25000000,7191,46.942396,170764026,85.0,6.4,2251
25000000,1497,15.505137,78000000,88.0,5.8,286
25000000,117,38.272889,76270454,119.0,7.6,1384
25000000,6977,53.645267,171600000,122.0,7.7,3003
25000000,168530,28.468,153997819,99.0,6.1,853
25000000,634,35.310712,281929795,97.0,6.5,1356
25000000,392,28.727731,152500343,121.0,6.8,951
45000000,10327,4.340616,124914842,95.0,5.1,377
25000000,88042,14.604911,119772232,104.0,5.7,210
25000000,41630,38.688822,147780440,107.0,6.1,1331
25000000,11969,30.537845,56505065,130.0,7.4,626
25000000,2085,19.750059,91036760,115.0,6.0,330
2800000,794,25.939385,60922980,111.0,7.2,476
25000000,9286,31.64341,117719158,93.0,5.8,974
25000000,77877,26.811541,99357138,101.0,6.8,946
60000000,1265,40.646102,137587063,96.0,7.0,1113
25000000,866,34.160448,116766556,106.0,7.2,1223
0,175555,5.377155,0,100.0,7.0,35
25000000,75174,48.552871,77278331,117.0,6.4,1451
25000000,11096,18.228538,122644820,101.0,6.1,440
26000000,8699,29.342744,90574188,94.0,6.7,1493
25000000,769,63.654244,46836394,145.0,8.2,3128
28000000,10923,11.859396,58795814,102.0,5.0,284
25000000,11283,24.356483,122489822,97.0,6.4,711
25000000,111,70.105981,65884703,170.0,8.0,2948
25000000,11676,8.618208,0,97.0,6.3,174
23000000,746,21.189028,43984230,163.0,7.4,355
25000000,77866,31.364901,63100000,109.0,6.1,770
0,9416,7.615653,0,97.0,5.9,87
25000000,7345,37.817905,77208711,158.0,7.9,1537
35000000,14317,5.784661,0,85.0,5.8,44
0,20694,8.255708,0,84.0,5.6,61
25000000,12277,6.086083,41604473,86.0,5.5,112
25000000,9779,17.17372,39053061,119.0,6.3,386
25000000,2140,16.936576,64437847,98.0,6.4,298
25000000,12620,25.838073,70442940,97.0,5.6,529
25000000,14177,5.625632,36351350,105.0,5.4,115
25000000,198185,17.312433,38307627,124.0,6.6,259
25000000,227156,53.811461,66980456,94.0,6.4,1798
0,10735,7.057765,0,105.0,5.8,368
17000000,11351,19.045146,63102666,104.0,5.5,299
25000000,10030,21.729434,59192128,101.0,5.5,444
25000000,10623,12.837116,56489558,101.0,5.8,236
25000000,590,20.953265,41597830,114.0,7.0,451
20000000,9655,10.81439,33889159,105.0,6.4,671
25000000,1268,27.683874,229736344,90.0,6.1,663
20000000,11237,9.855474,70992898,97.0,4.9,199
25500000,190955,12.756344,2415472,128.0,6.0,171
25000000,5123,29.533437,66122026,114.0,7.1,797
30000000,4518,14.179538,82150642,124.0,7.1,334
25000000,11932,14.340095,50671850,89.0,5.5,350
25485000,11165,9.795985,29548291,144.0,6.9,147
25000000,6116,6.889437,100000000,93.0,4.7,123
25000000,57431,19.428994,34942188,81.0,5.4,325
0,21724,7.326034,0,83.0,4.7,71
25000000,278,136.747729,28341469,142.0,8.5,8205
21150000,9290,6.081772,39438674,92.0,4.7,146
27000000,11543,17.329269,25023434,113.0,6.7,244
25000000,284536,22.622453,39171130,111.0,5.7,543
25000000,152737,20.561682,74188937,121.0,6.9,483
25000000,13374,13.288177,27645491,98.0,5.9,185
30000000,8976,19.212552,42886719,107.0,6.5,318
23000000,319888,29.365851,46152800,106.0,7.2,661
25000000,9469,10.232599,21567853,136.0,6.7,134
25000000,1909,8.870614,22200000,97.0,6.2,183
25000000,22971,19.402816,114977104,115.0,6.6,1262
25000000,34813,24.903418,23580000,97.0,6.2,515
25000000,46261,14.562197,36993168,99.0,5.4,341
25000000,10431,18.896239,40452643,103.0,6.0,414
25000000,8051,15.960916,17000000,95.0,6.9,530
25000000,9352,25.848003,20796847,93.0,6.5,656
13000000,10167,6.337063,0,98.0,4.6,82
26000000,18147,10.006282,0,90.0,5.4,66
0,17170,2.753501,0,107.0,4.7,28
0,18975,6.718497,0,90.0,5.0,54
25000000,15487,7.538513,15431177,120.0,6.9,110
30000000,22825,21.606001,33333531,115.0,5.4,597
8000000,11152,13.715715,0,91.0,5.6,265
25000000,1831,3.707511,24362772,108.0,4.3,29
25000000,43931,7.001176,19829957,107.0,5.2,147
25000000,10591,39.784026,30411183,108.0,6.3,824
25000000,10861,10.115011,51702483,100.0,5.2,101
0,12770,7.321181,0,85.0,4.4,46
25000000,276907,32.854557,42972994,131.0,6.7,973
0,10074,6.309587,14334401,88.0,6.3,313
28000000,65055,8.363702,10126458,91.0,4.9,132
25,10397,4.88794,13,145.0,7.0,59
25000000,200505,14.17009,28831145,109.0,6.5,304
25000000,11954,12.18362,0,116.0,6.2,135
25000000,60309,9.169271,15478800,122.0,6.2,137
25000000,9787,8.127728,13411957,107.0,7.0,210
25000000,293646,10.699952,24902723,120.0,6.0,378
25000000,6978,29.796394,11000000,99.0,7.1,705
0,133698,11.60921,0,104.0,5.6,194
25000000,59440,51.915025,23057115,140.0,7.7,1272
28000000,1770,8.314624,16900000,132.0,6.7,97
0,10655,5.529035,25000000,254.0,6.6,90
25000000,8988,4.002579,11207130,113.0,6.1,82
25000000,15992,3.888776,10719357,99.0,4.6,45
25000000,17707,7.296459,13000000,100.0,6.2,111
14000000,77883,21.680424,85446075,92.0,5.8,498
25000000,40001,7.946769,10070000,105.0,5.3,25
25000000,64639,7.473455,10324441,110.0,5.5,144
25000000,9903,5.073536,11772461,116.0,6.4,60
0,21338,3.623002,0,92.0,5.7,34
32000000,20766,41.075532,27635305,111.0,6.8,1087
25000000,24264,4.020194,5778353,117.0,5.0,22
0,19803,2.083856,0,95.0,5.5,28
25000000,20309,2.909346,0,95.0,4.8,47
25000000,9912,8.450513,0,127.0,7.3,166
25000000,9067,8.186936,4064495,98.0,5.5,138
0,27360,5.079017,0,95.0,5.1,14
25000000,8338,17.603823,19844979,121.0,6.4,387
25000000,168705,7.008216,2405420,95.0,3.5,118
25000000,72113,20.011435,27603069,80.0,7.0,738
25000000,9729,4.051221,0,107.0,5.9,66
0,94352,5.987486,34153101,91.0,6.1,58
25000000,22256,3.849873,777423,117.0,6.2,19
25000000,12404,3.593165,2336172,114.0,6.6,49
13500000,152742,30.058263,19255873,124.0,7.7,704
25000000,11699,17.339852,10589102,122.0,6.0,326
0,49953,15.805449,0,88.0,5.6,151
25000000,48034,15.279021,48531470,154.0,7.1,380
0,39845,5.000126,0,117.0,6.0,21
0,25353,1.684948,0,82.0,3.8,7
25000000,36696,5.753564,6500000,85.0,6.3,10
25000000,109091,35.022029,71009334,117.0,5.0,712
25000000,38543,12.31708,0,121.0,6.2,227
25000000,33157,1.894749,3052000,128.0,7.0,31
25000000,290864,6.895866,0,100.0,6.5,114
25000000,242166,3.344158,0,100.0,4.1,26
14000000,859,14.480628,34670720,119.0,7.0,257
25000000,83770,14.613152,8784318,137.0,5.5,301
24000000,168,22.258428,133000000,119.0,6.9,477
24000000,1246,30.445257,155721132,102.0,6.5,835
24000000,4233,35.244037,172363301,120.0,6.1,840
25000000,174751,15.333575,1397284,98.0,5.4,285
24000000,184098,15.237142,70181428,105.0,6.4,225
41300000,2069,23.441135,106371651,98.0,6.2,531
8200000,1788,25.03414,80035402,107.0,6.4,505
24000000,11635,24.70166,87055349,91.0,6.6,541
24000000,177,16.146572,41895491,137.0,7.2,341
65000000,3600,20.793026,40002112,100.0,5.1,374
24000000,2621,5.771479,36609995,115.0,6.1,67
24000000,10358,27.326466,42105111,102.0,6.1,721
24000000,10480,3.572339,0,108.0,5.9,111
24000000,10313,20.69219,68729358,93.0,5.9,742
0,18828,1.903405,0,88.0,5.5,24
40000000,3558,10.713521,0,127.0,7.6,721
17000000,13476,7.701041,16980098,95.0,5.5,160
24000000,10208,6.589193,16290976,87.0,5.8,92
24000000,24961,2.753313,21049053,134.0,5.9,58
24000000,20697,3.113009,12372410,107.0,4.7,49
24000000,20761,5.566203,8434146,124.0,5.7,53
24000000,70868,8.630825,30551495,89.0,5.0,141
24000000,43593,23.343839,83188165,88.0,5.3,581
23000000,6478,6.138213,0,118.0,6.5,55
24000000,40688,2.353441,4562146,93.0,4.1,19
28000000,26672,2.439184,669276,72.0,6.8,26
0,45881,0.515677,0,120.0,5.4,15
24000000,41283,26.324874,23081726,98.0,6.1,568
24000000,4935,49.549984,234710455,119.0,8.2,1991
23600000,19908,57.300674,102391382,88.0,7.2,3550
23000000,10663,23.839127,185991646,90.0,5.9,512
18000000,1891,78.51783,538400000,124.0,8.2,5879
19000000,9737,33.872182,141407024,118.0,6.5,1699
23000000,37137,27.33256,86930411,85.0,6.6,546
23000000,9532,38.799596,53302314,98.0,6.4,1378
12500000,10316,20.317469,75993061,101.0,6.5,910
23000000,2787,18.493202,53187659,108.0,6.7,1789
23000000,12658,7.901891,0,97.0,6.0,118
23000000,152601,53.682367,47351251,126.0,7.9,4097
23000000,10866,11.183197,36642838,97.0,6.3,325
25000000,227707,8.842722,6399,99.0,5.1,73
23000000,21349,8.976738,18653615,114.0,5.9,66
0,19150,2.634119,0,88.0,6.4,11
23000000,70435,26.257951,33372606,93.0,5.6,505
23000000,580,12.777008,51881013,89.0,3.5,224
0,9819,6.130231,0,98.0,6.6,124
0,13579,4.030724,0,94.0,6.5,11
23000000,20024,6.921263,10827816,102.0,6.6,55
23000000,2453,12.869436,7434726,98.0,6.1,82
23000000,6973,15.676123,29541790,124.0,6.6,261
0,11156,8.426589,0,110.0,6.6,246
11000000,354110,11.071522,0,90.0,5.8,101
23000000,22215,5.494047,9366227,86.0,5.9,56
23000000,11632,6.618149,16123851,141.0,5.5,73
23000000,30596,7.876883,5837674,139.0,6.5,57
25000000,3021,35.169779,94679598,104.0,6.5,1343
22700000,957,39.890798,38119483,96.0,6.7,902
22500000,256917,22.096286,15520023,112.0,6.8,431
22000000,251,41.967005,505000000,127.0,6.9,1339
23000000,544,57.110486,369884651,119.0,6.5,1590
22000000,11395,16.234053,189833357,97.0,6.3,489
20000000,14635,11.263361,75597042,127.0,6.5,110
22000000,13680,20.699212,147880543,110.0,6.0,428
24000000,688,17.606087,182016617,135.0,7.3,385
22000000,11090,13.786075,84772742,84.0,4.6,304
22000000,783,35.227212,77737889,191.0,7.4,716
22000000,228194,27.898438,88880821,122.0,7.3,508
22000000,1642,23.218144,110627965,114.0,5.6,354
22000000,10950,26.071644,92542418,132.0,7.2,530
22000000,235260,9.175762,67800064,138.0,5.9,83
22000000,277,81.829237,95708457,121.0,6.6,2512
22000000,8999,17.7091,57479076,108.0,6.1,319
22000000,11323,17.772518,35424826,108.0,6.0,301
22000000,10445,5.609755,0,131.0,6.8,61
22000000,11453,10.259461,22400154,83.0,4.7,225
26000000,146239,30.114383,51164106,105.0,6.2,551
0,205588,10.547959,9930095,108.0,6.0,160
22000000,10878,12.887673,19351569,90.0,5.4,154
22000000,82650,13.410919,77112176,94.0,6.0,223
0,10279,3.70789,0,142.0,6.3,112
22000000,2294,21.865021,33788161,104.0,6.4,480
30000000,2176,9.448517,23619609,106.0,5.4,201
22000000,270487,39.006187,63647656,106.0,5.7,1309
22000000,19366,6.404571,0,98.0,5.3,72
22000000,204082,35.737655,43058898,100.0,6.4,875
22000000,24100,4.365196,13555988,95.0,6.1,77
22000000,1599,14.925633,0,106.0,6.2,239
22000000,5550,14.725467,10696210,104.0,4.2,305
0,30379,0.809588,0,104.0,3.6,8
0,42586,0.816883,0,107.0,4.9,8
70000000,17709,8.792054,0,77.0,3.8,48
25000000,287948,25.002715,72629670,96.0,5.2,559
0,7548,7.588597,0,114.0,5.9,128
21000000,9075,13.906611,26193068,145.0,7.2,277
22000000,11661,13.960945,17709155,116.0,7.2,212
